age,hhsize,num_child,blsurbn,income,educatio,race,sex,work,marital,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster_nr,alcohol,books,clothes,elect,food,foodhome,foodout,gas,gasoline,hlthbeau,homeval2,jewelry,tailors,telephon,tobacco,utility,water
48.0,3.0616050616050616,1.0622710622710623,1.1148851148851149,56593.50940521273,39,1,1.34998334998335,0.8811188811188811,1,0.43824511131821603,-0.3699710837622313,-0.36570600031960926,-0.27496226694045706,-0.11481218853921078,0.17056651180008198,0.12438672857023761,-0.2124750484279467,-0.2579874245898868,0.0034189958318525003,0,101.77968697968707,93.64202464202464,1294.7195804195815,1149.0189477189508,5951.987351390732,4147.089560439556,1564.8561105561118,380.3240093240093,1510.931918081921,332.4831834831835,830.5508561676321,137.24109224109225,89.35631035631036,968.474691974694,144.05627705627705,3128.697677779432,432.0716283716285
43.5,2.6048252911813643,0.889351081530782,1.0715474209650582,46052.58440256363,43,1,1.4509151414309485,0.5033277870216306,1,-0.807686957176842,1.276757588012676,0.6477732106442955,-0.5342305437653128,0.1856505019666001,-0.5791216619373283,-0.16197737980714724,0.16105196725039256,0.11529203898618698,0.09784080140409052,1,126.99534109816973,161.59900166389352,1275.4047004991685,712.4866056572404,5403.56642639559,3690.7683860232987,1448.0863976705486,166.15806988352745,1057.9902662229615,335.9675540765391,252.29475862296172,70.84525790349417,263.32029950083194,953.8609400998337,224.67720465890184,2014.473133643254,100.5460898502496
47.0,2.9373661670235545,0.9405781584582441,1.139186295503212,47151.83849688566,39,1,1.34796573875803,0.8351177730192719,1,-0.25616423234192776,-0.9236377851778176,0.7135173304739489,0.9872135393150917,0.33725375483526226,-0.03680953395780763,0.0038430902128136143,0.03407049765926527,0.13815524771607707,-0.2164085664280795,2,279.1988222698082,69.79014989293361,914.507762312634,1074.3062366167005,5472.330883255083,4014.0695128479697,1230.4792558886513,361.07441113490364,1430.3059154175621,220.45182012847965,689.5161672263112,52.84796573875803,55.813704496788006,872.7943522483948,928.0942184154176,2887.784212170654,383.64601177730157
52.0,2.054989816700611,0.5141111434390456,1.148094268257201,28565.219436627427,39,1,1.4919988361943555,1.4143148094268256,1,-2.3183418239183977,0.09494912918515151,-0.2884093080166771,-0.05547938100672637,-0.06665975156823609,0.032662474118451176,-0.07065559556915828,-0.04521890167943088,-0.007019735232038778,0.06203527435940998,3,70.91431480942686,35.26534768693628,540.8756328193192,733.8557608379349,3533.279898901446,2724.55171661333,659.4917224323518,243.10096013965668,750.7494035496072,179.61187081757348,432.74118419301715,24.56648239743963,56.99970904858888,575.8237998254292,169.1134710503346,1904.4953310617962,224.7163078265928
47.0,3.580578512396694,1.4302685950413223,1.0614669421487604,94865.66424014898,43,1,1.3161157024793388,0.4834710743801653,1,2.9433555244203817,0.13849826375868482,-0.013615631822603383,-0.03184696737636323,-0.3906447856329286,-0.24239569757615956,-0.32711512112810426,0.4957139497151055,0.272647628397324,-0.07831363672584103,4,257.1334710743811,315.547520661157,2163.007541322323,1298.433083677686,8795.59570886176,5647.850154958678,2684.436182851237,449.379132231405,1904.8077737603385,505.1322314049587,1120.751560906871,85.59814049586777,219.16270661157026,1216.224948347113,253.13739669421489,3706.7158174378173,532.326936983469
46.0,3.226537216828479,1.1245954692556634,1.0453074433656957,110559.95556856049,43,1,1.331715210355987,0.4627831715210356,1,3.8885258782885814,1.1444063605383827,0.007061490779752308,-0.20051736060151618,0.7719044594053462,0.986521616680479,1.1167034443194817,-0.6851948631223256,-0.2032973723888372,0.3475392832440431,5,262.1192556634305,239.23624595469255,2808.6203883495236,1351.8347087378625,8886.163920838784,5351.41140776699,3104.416990291271,467.8333333333333,1844.6432847896428,571.8139158576051,1154.760179539076,598.4077669902913,302.57119741100325,1336.620226537214,228.34142394822007,3943.638279058765,523.7673948220062
